Station,Dates,Temp,DO,pH,Conductivity,Turbidity
Station_A,21/06/2022 4:00,14.32,7.71,7.38,350.8,2.7
Station_A,21/06/2022 5:00,14.57,8.11,7.43,362.3,2.7
Station_A,21/06/2022 6:00,14.93,8.63,7.65,362.5,2.4
Station_A,21/06/2022 7:00,15.5,8.68,7.61,361.7,4.2
Station_A,21/06/2022 8:00,16.25,9.08,7.77,367.4,4
Station_A,21/06/2022 9:00,16.8,9.81,7.88,367,3.6
Station_A,21/06/2022 10:00,17.32,10.17,8.05,364.2,4.5
Station_A,21/06/2022 11:00,17.9,10.79,8.13,362.1,4.2
Station_A,21/06/2022 12:00,18.29,11.09,8.25,362.9,3.6
Station_A,21/06/2022 13:00,18.42,11.29,8.29,360.9,3.2
Station_A,21/06/2022 14:00,18.64,11.38,8.26,359.6,3.5
Station_A,21/06/2022 15:00,18.78,10.91,8.23,347.5,3.6
Station_A,21/06/2022 16:00,18.75,10.89,8.21,343.2,2.8
Station_A,21/06/2022 17:00,18.6,10.51,8.1,346.6,3.2
Station_A,21/06/2022 18:00,18.08,10.32,8.09,350,3.7
Station_A,21/06/2022 19:00,17.78,9.61,7.94,350.2,3
Station_A,21/06/2022 20:00,17.11,9.15,7.82,348.1,3.7
Station_A,21/06/2022 21:00,16.49,8.16,7.63,345.3,3
Station_A,21/06/2022 22:00,15.82,7.86,7.55,333,3.4
Station_A,21/06/2022 23:00,15.34,7.27,7.46,330.9,4.2
Station_A,22/06/2022 0:00,14.64,7.38,7.46,337.2,3.6
Station_A,22/06/2022 1:00,14.24,6.97,7.36,328.4,4.5
Station_A,22/06/2022 2:00,13.95,7.24,7.4,327.9,3.8
Station_A,22/06/2022 3:00,13.85,7.29,7.36,325,3.7
Station_A,22/06/2022 4:00,14.03,7.82,7.46,325.2,4.1
Station_A,22/06/2022 5:00,14.42,7.66,7.51,332.5,4.1
Station_A,22/06/2022 6:00,14.76,7.91,7.57,334.4,4.5
Station_A,22/06/2022 7:00,15.14,8.76,7.65,337.7,4.6
Station_A,22/06/2022 8:00,15.65,9.39,7.83,345.7,4.5
Station_A,22/06/2022 9:00,16.21,9.6,7.9,351.6,4.1
Station_A,22/06/2022 10:00,16.71,10.32,8,354.1,4.3
Station_A,22/06/2022 11:00,17.38,10.93,8.17,352.4,3.2
Station_A,22/06/2022 12:00,17.85,11.77,8.21,343,3.2
Station_A,22/06/2022 13:00,18.17,11.74,8.22,342.7,4.5
Station_A,22/06/2022 14:00,18.43,12.14,8.25,346.1,3.9
Station_A,22/06/2022 15:00,18.69,11.59,8.29,347.9,4
Station_A,22/06/2022 16:00,18.78,10.89,8.24,346,3.5
Station_A,22/06/2022 17:00,18.6,10.75,8.26,350.6,4.2
Station_A,22/06/2022 18:00,18.41,10.29,8.2,351.4,4.2
Station_A,22/06/2022 19:00,17.79,9.81,7.99,349.4,3.1
Station_A,22/06/2022 20:00,17.14,9.47,7.89,352,4
Station_A,22/06/2022 21:00,16.54,8.84,7.74,348.2,4.1
Station_A,22/06/2022 22:00,15.87,8.19,7.62,345.1,3.8
Station_A,22/06/2022 23:00,15.33,7.87,7.49,350.8,3.8
Station_A,23/06/2022 0:00,14.63,7.49,7.43,346.3,3.4
Station_A,23/06/2022 1:00,14.11,7.4,7.38,345.5,2.9
Station_A,23/06/2022 2:00,13.97,7.1,7.39,345.6,2
Station_A,23/06/2022 3:00,13.94,7.02,7.37,345.6,3
Station_A,23/06/2022 4:00,14.12,7.46,7.43,351.6,2.8
Station_A,23/06/2022 5:00,14.4,7.66,7.54,349.8,3.2
Station_A,23/06/2022 6:00,14.83,8.27,7.59,350.3,3.7
Station_A,23/06/2022 7:00,15.32,8.46,7.68,346.8,3.5
Station_A,23/06/2022 8:00,15.85,9.13,7.8,349.8,2.6
Station_A,23/06/2022 9:00,16.53,9.81,7.94,346.6,3.5
Station_A,23/06/2022 10:00,17.25,10.3,8.02,339.3,4.6
Station_A,23/06/2022 11:00,17.7,10.89,8.17,346.2,4.8
Station_A,23/06/2022 12:00,18.25,11.25,8.2,344.6,4.9
Station_A,23/06/2022 13:00,18.67,11.43,8.24,344.2,4.5
Station_A,23/06/2022 14:00,18.83,11.27,8.3,346.1,4.7
Station_A,23/06/2022 15:00,18.99,11.33,8.32,345.4,4.6
Station_A,23/06/2022 16:00,18.9,11.19,8.26,350.9,4.4
Station_A,23/06/2022 17:00,18.42,10.96,8.14,352.3,5
Station_A,23/06/2022 18:00,18.02,10.54,8.1,352.5,4.1
Station_A,23/06/2022 19:00,17.56,9.55,7.94,364.3,3.9
Station_A,23/06/2022 20:00,17.04,8.86,7.76,370.4,4.6
Station_A,23/06/2022 21:00,16.11,8.88,7.78,366,4
Station_A,23/06/2022 22:00,15.58,8.47,7.64,355,3.9
Station_A,23/06/2022 23:00,15,8.26,7.53,358.5,3.1
Station_A,24/06/2022 0:00,14.45,7.81,7.43,353.1,3.8
Station_A,24/06/2022 1:00,14.01,7.5,7.35,348.7,3.6
Station_A,24/06/2022 2:00,13.94,7.34,7.36,342.6,3.3
Station_A,24/06/2022 3:00,13.79,7.32,7.37,351.2,2.8
Station_A,24/06/2022 4:00,13.88,7.39,7.41,350.6,2.7
Station_A,24/06/2022 5:00,14.03,7.91,7.51,352.1,3.8
Station_A,24/06/2022 6:00,14.39,8.71,7.62,352.6,4.5
Station_A,24/06/2022 7:00,14.73,9.31,7.76,362,3.7
Station_A,24/06/2022 8:00,15.53,9.67,7.74,360.9,3.1
Station_A,24/06/2022 9:00,16.01,10.12,7.88,357.1,3.3
Station_A,24/06/2022 10:00,16.54,10.35,7.9,350.4,3.6
Station_A,24/06/2022 11:00,17.21,11.14,8,354.3,4
Station_A,24/06/2022 12:00,17.94,11.29,8.1,346.2,3.6
Station_A,24/06/2022 13:00,18.28,11.54,8.19,350.8,4.1
Station_A,24/06/2022 14:00,18.45,11.59,8.26,344.4,4.1
Station_A,24/06/2022 15:00,18.62,11.39,8.27,337.7,3.8
Station_A,24/06/2022 16:00,18.53,11.18,8.26,345,3.4
Station_A,24/06/2022 17:00,18.21,10.8,8.14,353.8,4.4
Station_A,24/06/2022 18:00,17.74,10.18,8.09,352.8,3.6
Station_A,24/06/2022 19:00,17.18,9.78,7.9,343.9,4.1
Station_A,24/06/2022 20:00,16.65,9.1,7.77,348.9,3.4
Station_A,24/06/2022 21:00,16.12,8.68,7.68,350.4,3.7
Station_A,24/06/2022 22:00,15.63,8.17,7.54,346.4,3.8
Station_A,24/06/2022 23:00,15.08,7.64,7.51,341.8,4.6
Station_A,25/06/2022 0:00,14.43,7.51,7.44,344.1,2.9
Station_A,25/06/2022 1:00,13.96,7.64,7.43,334.6,3.7
Station_A,25/06/2022 2:00,13.78,7.69,7.48,343.6,3.9
Station_A,25/06/2022 3:00,13.69,7.68,7.5,342.1,3.7
Station_A,25/06/2022 4:00,13.79,7.7,7.45,342.6,4.3
Station_A,25/06/2022 5:00,13.94,7.77,7.46,341.5,4.5
Station_A,25/06/2022 6:00,14.32,8.22,7.56,347.6,3.9
Station_A,25/06/2022 7:00,14.79,8.5,7.64,347.6,3.7
Station_A,25/06/2022 8:00,15.34,9.14,7.77,346.2,3.9
Station_A,25/06/2022 9:00,15.77,9.9,7.91,345.2,3.4
Station_A,25/06/2022 10:00,16.42,10.63,7.98,345.6,4.3
Station_A,25/06/2022 11:00,17.07,10.94,8.09,352.6,3.3
Station_A,25/06/2022 12:00,17.6,11.38,8.21,353.1,3.2
Station_A,25/06/2022 13:00,17.87,11.66,8.32,364.5,3.5
Station_A,25/06/2022 14:00,18,11.52,8.28,365.7,3.8
Station_A,25/06/2022 15:00,18.15,11.74,8.31,374.8,3.1
Station_A,25/06/2022 16:00,18.26,11.31,8.29,368.1,2.4
Station_A,25/06/2022 17:00,18.06,10.78,8.13,359.3,3
Station_A,25/06/2022 18:00,17.56,10.64,8.1,356.4,3.9
Station_A,25/06/2022 19:00,17.13,10.07,7.9,346.6,4.1
Station_A,25/06/2022 20:00,16.46,9.06,7.74,346.4,3.4
Station_A,25/06/2022 21:00,15.79,8.84,7.69,351.2,2.6
Station_A,25/06/2022 22:00,15.06,8.26,7.6,353.3,3.5
Station_A,25/06/2022 23:00,14.63,7.9,7.55,356.6,3.9
Station_A,26/06/2022 0:00,13.9,7.48,7.48,351.9,3.6
Station_A,26/06/2022 1:00,13.56,7.22,7.44,351.8,2.4
Station_A,26/06/2022 2:00,13.06,7.44,7.35,354.7,2.1
Station_A,26/06/2022 3:00,13.01,7.61,7.46,358.1,1.9
Station_A,26/06/2022 4:00,13.14,8.13,7.51,356.5,2.5
Station_A,26/06/2022 5:00,13.5,8.39,7.56,348.1,2.9
Station_A,26/06/2022 6:00,13.67,8.67,7.48,351.4,3
Station_A,26/06/2022 7:00,14.24,9.06,7.62,349.1,3.2
Station_A,26/06/2022 8:00,14.8,9.74,7.72,344.7,3.7
Station_A,26/06/2022 9:00,15.78,10.19,7.9,336.7,3.2
Station_A,26/06/2022 10:00,16.46,10.91,8.05,337.5,2.3
Station_A,26/06/2022 11:00,17.05,11.23,8.13,338.9,1.8
Station_A,26/06/2022 12:00,17.71,11.15,8.21,340.4,3.3
Station_A,26/06/2022 13:00,18.07,11.47,8.17,339.1,3
Station_A,26/06/2022 14:00,18.25,11.54,8.24,344.2,3.1
Station_A,26/06/2022 15:00,18.26,11.56,8.26,357.1,2.3
Station_A,26/06/2022 16:00,18.11,10.97,8.15,359.1,2.8
Station_A,26/06/2022 17:00,18.15,10.51,8.1,357.1,3.8
Station_A,26/06/2022 18:00,17.51,10.32,8.07,363.7,3.6
Station_A,26/06/2022 19:00,17.15,9.98,8.03,361.9,3.5
Station_A,26/06/2022 20:00,16.55,9.31,7.93,357.6,3.7
Station_A,26/06/2022 21:00,15.7,8.98,7.77,356.5,3.4
Station_A,26/06/2022 22:00,15.07,8.54,7.61,361.4,3.1
Station_A,26/06/2022 23:00,14.47,8.16,7.6,355.9,3.3
Station_A,27/06/2022 0:00,13.74,8.01,7.5,345.4,3.9
Station_A,27/06/2022 1:00,13.33,7.89,7.5,352.8,3.8
Station_A,27/06/2022 2:00,13.13,7.7,7.41,340.5,4.3
Station_A,27/06/2022 3:00,13.01,7.57,7.4,353.3,3.1
Station_A,27/06/2022 4:00,12.91,7.93,7.43,369,3.3
Station_A,27/06/2022 5:00,13.14,8.54,7.51,377.5,3.5
Station_A,27/06/2022 6:00,13.51,8.68,7.62,372.7,2.8
Station_A,27/06/2022 7:00,14.15,9.39,7.75,366.2,3.1
Station_A,27/06/2022 8:00,14.83,9.63,7.82,370.7,3.4
Station_A,27/06/2022 9:00,15.48,10.14,8,371.6,3.9
Station_A,27/06/2022 10:00,16.18,10.66,8.15,374.9,3.9
Station_A,27/06/2022 11:00,16.68,11.28,8.23,369.1,3.7
Station_A,27/06/2022 12:00,17.34,11.47,8.31,366.7,3.3
Station_A,27/06/2022 13:00,17.84,11.17,8.18,361.9,4.3
Station_A,27/06/2022 14:00,17.93,11.49,8.3,352.3,3.4
Station_A,27/06/2022 15:00,18.09,10.94,8.23,349.8,3.5
Station_A,27/06/2022 16:00,18.19,11,8.2,347.5,3.8
Station_A,27/06/2022 17:00,17.98,10.8,8.13,360.3,3.3
Station_A,27/06/2022 18:00,17.63,10.34,7.99,349,2.6
Station_A,27/06/2022 19:00,17.13,9.88,7.92,359.3,3.7
Station_A,27/06/2022 20:00,16.44,9.69,7.79,359.8,3.6
Station_A,27/06/2022 21:00,15.61,9.04,7.64,364.9,3.2
Station_A,27/06/2022 22:00,14.97,8.27,7.47,361.6,3.5
Station_A,27/06/2022 23:00,14.35,7.8,7.36,359.4,3.7
Station_A,28/06/2022 0:00,13.72,7.21,7.23,353.5,3.6
Station_A,28/06/2022 1:00,13.25,7.42,7.16,348.9,2.8
Station_A,28/06/2022 2:00,13.16,7.08,7.27,345.3,4.2
Station_A,28/06/2022 3:00,13.01,7.13,7.35,351,4
Station_A,28/06/2022 4:00,13.15,7.28,7.35,349.7,3
Station_A,28/06/2022 5:00,13.36,7.58,7.39,353.3,4
Station_A,28/06/2022 6:00,13.96,7.91,7.51,349.2,4.1
Station_A,28/06/2022 7:00,14.41,8.45,7.64,346.9,3.7
Station_A,28/06/2022 8:00,15,8.74,7.69,355.9,3.5
Station_A,28/06/2022 9:00,15.67,9.5,7.81,347.2,3.3
Station_A,28/06/2022 10:00,16.31,10.41,8.03,344,2.6
Station_A,28/06/2022 11:00,16.69,11.23,8.14,331.2,2.8
Station_A,28/06/2022 12:00,17.3,11.35,8.28,329.9,3.3
Station_A,28/06/2022 13:00,17.76,10.85,8.12,336.5,4.4
Station_A,28/06/2022 14:00,18.1,10.65,8.09,345.5,4
Station_A,28/06/2022 15:00,18.01,10.64,8.18,347.8,4
Station_A,28/06/2022 16:00,18.05,10.71,8.14,355,3.5
Station_A,28/06/2022 17:00,17.77,10.33,8.15,357.1,3.4
Station_A,28/06/2022 18:00,17.33,9.81,7.96,347.5,3.1
Station_A,28/06/2022 19:00,16.9,9.36,7.81,343.4,4.1
Station_A,28/06/2022 20:00,16.25,9.11,7.78,343.9,3.6
Station_A,28/06/2022 21:00,15.58,9.11,7.7,345.8,3.2
Station_A,28/06/2022 22:00,14.91,8.76,7.6,340.5,2.3
Station_A,28/06/2022 23:00,14.42,8.01,7.49,338.4,2.9
Station_A,29/06/2022 0:00,13.73,7.65,7.41,336.3,3.2
Station_A,29/06/2022 1:00,13.26,7.4,7.32,336.5,2.8
Station_A,29/06/2022 2:00,12.93,7.33,7.29,343.6,3.2
Station_A,29/06/2022 3:00,12.9,7.68,7.29,340.1,3.2
Station_A,29/06/2022 4:00,12.83,7.77,7.33,348.6,3.7
Station_A,29/06/2022 5:00,13.07,8.23,7.44,352.4,2.8
Station_A,29/06/2022 6:00,13.56,8.5,7.67,345.8,3.5
Station_A,29/06/2022 7:00,14.23,8.65,7.7,347.8,3.7
Station_A,29/06/2022 8:00,14.85,9.12,7.74,342,3.6
Station_A,29/06/2022 9:00,15.44,9.82,7.84,349.1,2.7
Station_A,29/06/2022 10:00,16.06,10.21,8,352,3.3
Station_A,29/06/2022 11:00,16.73,10.9,8.11,352.7,3.3
Station_A,29/06/2022 12:00,17.2,11.35,8.2,349.4,3.6
Station_A,29/06/2022 13:00,17.59,11.6,8.19,352.3,3.5
Station_A,29/06/2022 14:00,17.82,11.25,8.21,354.5,4.4
Station_A,29/06/2022 15:00,17.91,11.29,8.21,361.6,4.5
Station_A,29/06/2022 16:00,17.83,11.35,8.16,354.8,4.4
Station_A,29/06/2022 17:00,17.71,10.4,8.1,356.3,4
Station_A,29/06/2022 18:00,17.39,9.99,7.96,355.2,3.5
Station_A,29/06/2022 19:00,16.82,9.56,7.87,349.9,3.2
Station_A,29/06/2022 20:00,16.16,8.96,7.7,349.2,4.5
Station_A,29/06/2022 21:00,15.6,8.77,7.62,350.4,3.8
Station_A,29/06/2022 22:00,14.8,7.9,7.52,355,3.9
Station_A,29/06/2022 23:00,14.08,7.67,7.44,362.6,3
Station_A,30/06/2022 0:00,13.45,7.85,7.41,354.6,2.5
Station_A,30/06/2022 1:00,13.05,7.47,7.36,349.2,2.7
Station_A,30/06/2022 2:00,12.61,7.51,7.38,346.4,3.5
Station_A,30/06/2022 3:00,12.59,7.64,7.37,341.6,3.2
Station_A,30/06/2022 4:00,12.66,7.8,7.35,328.4,3.9
Station_A,30/06/2022 5:00,12.92,8.19,7.41,335.9,4
Station_A,30/06/2022 6:00,13.3,8.6,7.56,335.2,3.7
Station_A,30/06/2022 7:00,13.82,9,7.7,343.7,3.6
Station_A,30/06/2022 8:00,14.44,9.64,7.88,342.2,3.7
Station_A,30/06/2022 9:00,15.02,10.14,7.92,344.8,3.6
Station_A,30/06/2022 10:00,15.74,10.84,8.07,343.5,3.5
Station_A,30/06/2022 11:00,16.42,11.38,8.26,338.9,4.2
Station_A,30/06/2022 12:00,16.99,11.53,8.26,326.1,4.8
Station_A,30/06/2022 13:00,17.35,11.66,8.24,325.4,3.9
Station_A,30/06/2022 14:00,17.68,11.74,8.33,331.6,4.2
Station_A,30/06/2022 15:00,17.7,11.45,8.27,330.6,3.9
Station_A,30/06/2022 16:00,17.54,11.09,8.15,332.8,4
Station_A,30/06/2022 17:00,17.36,11.06,8.15,335.2,4
Station_A,30/06/2022 18:00,17.01,10.47,8.1,339,3.7
Station_A,30/06/2022 19:00,16.39,9.68,7.9,332.8,2.9
Station_A,30/06/2022 20:00,15.73,9.31,7.68,334.7,2.9
Station_A,30/06/2022 21:00,14.91,8.82,7.59,334.7,4
Station_A,30/06/2022 22:00,14.36,8.07,7.45,335.9,3.6
Station_A,30/06/2022 23:00,13.91,7.66,7.42,339.7,4
Station_A,01/07/2022 0:00,13.28,7.53,7.39,333.8,4.1
Station_A,01/07/2022 1:00,13.01,7.39,7.37,338.6,3.8
Station_A,01/07/2022 2:00,12.73,7.34,7.37,337.2,3
Station_A,01/07/2022 3:00,12.54,7.82,7.42,340.8,3.5
Station_A,01/07/2022 4:00,12.61,7.93,7.42,344.3,3.1
Station_A,01/07/2022 5:00,12.76,8.25,7.46,344.8,4.2
Station_A,01/07/2022 6:00,13.25,8.59,7.57,347,3.1
Station_A,01/07/2022 7:00,13.87,8.9,7.7,355.1,2.8
Station_A,01/07/2022 8:00,14.41,9.57,7.83,346.3,3.5
Station_A,01/07/2022 9:00,15.01,10.2,8.03,341.9,3.1
Station_A,01/07/2022 10:00,15.66,10.58,8.12,342.2,2.6
Station_A,01/07/2022 11:00,16.1,11.2,8.27,341.5,2.9
Station_A,01/07/2022 12:00,16.68,10.97,8.25,346.3,3
Station_A,01/07/2022 13:00,16.92,11.34,8.34,348.8,3.4
Station_A,01/07/2022 14:00,17.28,11.36,8.3,343.2,3.2
Station_A,01/07/2022 15:00,17.48,11.44,8.26,336.7,3.9
Station_A,01/07/2022 16:00,17.54,11.32,8.23,341.3,4
Station_A,01/07/2022 17:00,17.27,10.89,8.19,339.1,3.3
Station_A,01/07/2022 18:00,16.73,10.76,8.07,341.5,3.6
Station_A,01/07/2022 19:00,16.23,9.82,7.86,344.8,3.7
Station_A,01/07/2022 20:00,15.78,9.41,7.79,344.8,3.7
Station_A,01/07/2022 21:00,15.09,8.81,7.7,351.1,2.6
Station_A,01/07/2022 22:00,14.51,8.41,7.58,350.5,3.1
Station_A,01/07/2022 23:00,13.87,8.34,7.55,347.5,3.6
Station_A,02/07/2022 0:00,12.99,7.95,7.38,354,3.9
Station_A,02/07/2022 1:00,12.7,7.63,7.37,352.5,4.7
Station_A,02/07/2022 2:00,12.44,7.74,7.36,351.6,4.1
Station_A,02/07/2022 3:00,12.43,7.69,7.37,358.3,3.5
Station_A,02/07/2022 4:00,12.51,7.45,7.42,349.9,3.8
Station_A,02/07/2022 5:00,12.79,7.77,7.37,346.7,3.3
Station_A,02/07/2022 6:00,13.09,8.47,7.5,348.3,3.1
Station_A,02/07/2022 7:00,13.56,8.89,7.67,345.6,3.4
Station_A,02/07/2022 8:00,14.08,9.77,7.85,343,3.4
Station_A,02/07/2022 9:00,14.82,10.26,7.92,347.2,2.6
Station_A,02/07/2022 10:00,15.51,10.43,7.99,351,2.4
Station_A,02/07/2022 11:00,15.97,11.08,8.09,346.2,3.1
Station_A,02/07/2022 12:00,16.4,11.48,8.19,348.9,2.9
Station_A,02/07/2022 13:00,16.87,11.61,8.29,348.2,3.5
Station_A,02/07/2022 14:00,17.16,11.42,8.23,349.3,2.9
Station_A,02/07/2022 15:00,17.35,11.23,8.16,358.1,3.9
Station_A,02/07/2022 16:00,17.18,11.19,8.18,344.9,4.6
Station_A,02/07/2022 17:00,16.85,10.85,8.1,338.5,3.8
Station_A,02/07/2022 18:00,16.36,10.54,8.06,346.7,3.4
Station_A,02/07/2022 19:00,16.01,9.92,7.97,359.5,4.1
Station_A,02/07/2022 20:00,15.41,9.3,7.81,354.7,4.2
Station_A,02/07/2022 21:00,14.79,8.71,7.79,355.7,4.7
Station_A,02/07/2022 22:00,14.15,8.15,7.55,346.3,4.2
Station_A,02/07/2022 23:00,13.62,7.83,7.41,349.2,4.4
Station_A,03/07/2022 0:00,12.85,7.63,7.33,338,4.8
Station_A,03/07/2022 1:00,12.36,7.78,7.36,329,5.2
Station_A,03/07/2022 2:00,12.13,7.88,7.45,335.3,4
Station_A,03/07/2022 3:00,11.98,7.86,7.46,334.2,2.8
Station_A,03/07/2022 4:00,12.01,7.99,7.46,336.7,3.1
Station_A,03/07/2022 5:00,12.28,8.37,7.48,337,2.3
Station_A,03/07/2022 6:00,12.62,8.3,7.48,338.1,3.1
Station_A,03/07/2022 7:00,13.21,9.28,7.67,334.2,4.2
Station_A,03/07/2022 8:00,13.74,9.71,7.83,335.9,3.9
Station_A,03/07/2022 9:00,14.45,10.05,7.91,335.2,3.8
Station_A,03/07/2022 10:00,15.08,10.94,8.05,337.3,4.7
Station_A,03/07/2022 11:00,15.7,11.28,8.14,322.6,4.1
Station_A,03/07/2022 12:00,16.11,11.56,8.22,332.8,3.9
Station_A,03/07/2022 13:00,16.47,11.9,8.27,327.7,3.3
Station_A,03/07/2022 14:00,16.82,11.87,8.24,321.5,2.8
Station_A,03/07/2022 15:00,17.04,11.63,8.17,322.1,3
Station_A,03/07/2022 16:00,17.01,11.43,8.14,329.8,2.4
Station_A,03/07/2022 17:00,16.82,11.08,8.15,330.6,2.7
Station_A,03/07/2022 18:00,16.37,10.76,8.04,335.2,2.2
Station_A,03/07/2022 19:00,15.92,10.09,8,340.9,2.1
Station_A,03/07/2022 20:00,15.4,9.62,7.84,341,3
Station_A,03/07/2022 21:00,14.71,9.17,7.67,339.4,3.8
Station_A,03/07/2022 22:00,14.08,8.7,7.54,334.2,3.2
Station_A,03/07/2022 23:00,13.38,8.28,7.5,329.9,3.3
Station_A,04/07/2022 0:00,12.94,7.91,7.43,326.9,3.8
Station_A,04/07/2022 1:00,12.5,7.76,7.36,338.1,3.3
Station_A,04/07/2022 2:00,12.07,7.87,7.44,337.4,4.1
Station_A,04/07/2022 3:00,11.89,7.96,7.43,338.9,3
Station_A,04/07/2022 4:00,12.16,8.02,7.4,338.6,2.5
Station_A,04/07/2022 5:00,12.43,8.29,7.52,334,2.4
Station_A,04/07/2022 6:00,12.71,9.14,7.62,335.2,3.7
Station_A,04/07/2022 7:00,13.31,9.54,7.73,335.8,4.1
Station_A,04/07/2022 8:00,13.75,9.96,7.82,334.9,4.7
Station_A,04/07/2022 9:00,14.32,10.38,7.93,341.9,4.2
Station_A,04/07/2022 10:00,14.9,10.48,7.96,332.7,3.3
Station_A,04/07/2022 11:00,15.52,10.55,8.11,339.1,3.7
Station_A,04/07/2022 12:00,16.22,10.97,8.23,340.2,3.9
Station_A,04/07/2022 13:00,16.55,11.33,8.23,334.7,3.5
Station_A,04/07/2022 14:00,16.77,11.47,8.28,343.1,3.7
Station_A,04/07/2022 15:00,16.96,11.31,8.2,342.6,3.1
Station_A,04/07/2022 16:00,17.06,11.15,8.24,340.8,3.8
Station_A,04/07/2022 17:00,16.76,10.99,8.2,344,2.7
Station_A,04/07/2022 18:00,16.48,10.64,8.06,339,3.1
Station_A,04/07/2022 19:00,15.94,10.2,7.97,343,2.5
Station_A,04/07/2022 20:00,15.34,9.87,7.87,338.9,2.1
Station_A,04/07/2022 21:00,14.78,9.22,7.71,340.3,2.8
Station_A,04/07/2022 22:00,13.97,8.94,7.61,338.3,3.3
Station_A,04/07/2022 23:00,13.44,8.35,7.48,338.2,2.6
Station_A,05/07/2022 0:00,12.85,7.92,7.44,341.9,3.7
Station_A,05/07/2022 1:00,12.45,7.79,7.33,349.9,4.6
Station_A,05/07/2022 2:00,12.3,7.57,7.3,342,3.7
Station_A,05/07/2022 3:00,12.19,7.55,7.36,347.1,3.8
Station_A,05/07/2022 4:00,12.35,7.74,7.44,335,3.8
Station_A,05/07/2022 5:00,12.55,8.26,7.47,334.5,4.1
Station_A,05/07/2022 6:00,12.79,8.79,7.54,338.8,3.3
Station_A,05/07/2022 7:00,13.21,9.12,7.67,337,2.6
Station_A,05/07/2022 8:00,13.91,9.38,7.78,335.4,3.7
Station_A,05/07/2022 9:00,14.56,9.98,7.95,335.6,3.9
Station_A,05/07/2022 10:00,15.16,10.82,8.05,339.2,3.6
Station_A,05/07/2022 11:00,15.72,11.17,8.15,343,3.8
Station_A,05/07/2022 12:00,16.4,11.19,8.17,343.4,4.2
Station_A,05/07/2022 13:00,16.68,11.72,8.21,345.5,4.5
Station_A,05/07/2022 14:00,17.01,11.71,8.2,350.3,3.3
Station_A,05/07/2022 15:00,16.99,11.68,8.22,337.4,3.4
Station_A,05/07/2022 16:00,16.81,11.42,8.08,340.6,4.1
Station_A,05/07/2022 17:00,16.53,11.23,8,347.7,4.3
Station_A,05/07/2022 18:00,16.11,10.65,7.9,346.7,4.8
Station_A,05/07/2022 19:00,15.53,10.37,7.82,348.4,3.9
Station_A,05/07/2022 20:00,14.99,9.79,7.83,347.7,3.8
Station_A,05/07/2022 21:00,14.44,9.05,7.7,343.6,4.2
Station_A,05/07/2022 22:00,13.75,8.39,7.5,345.3,4.2
Station_A,05/07/2022 23:00,13.2,8.06,7.37,341.4,4.2
Station_A,06/07/2022 0:00,12.4,8.11,7.27,341.9,4.2
Station_A,06/07/2022 1:00,12.08,7.74,7.25,341.7,4.8
Station_A,06/07/2022 2:00,11.97,7.59,7.35,345.3,5
Station_A,06/07/2022 3:00,11.9,7.74,7.45,337,4.4
Station_A,06/07/2022 4:00,11.81,8.61,7.56,341.7,3.1
Station_A,06/07/2022 5:00,12.05,8.86,7.58,332.2,4
Station_A,06/07/2022 6:00,12.57,9.33,7.73,332,4.7
Station_A,06/07/2022 7:00,13.01,9.73,7.88,338.3,4
Station_A,06/07/2022 8:00,13.5,10.33,7.91,337.3,3.5
Station_A,06/07/2022 9:00,14.06,10.68,7.91,342.8,3.4
Station_A,06/07/2022 10:00,14.82,10.89,8,345.7,3.5
Station_A,06/07/2022 11:00,15.51,10.96,7.99,350,3.7
Station_A,06/07/2022 12:00,15.86,11.37,8.17,353.7,3.2
Station_A,06/07/2022 13:00,16.36,11.41,8.17,356.2,4.1
Station_A,06/07/2022 14:00,16.75,11.53,8.25,352.9,2.6
Station_A,06/07/2022 15:00,16.92,11.63,8.32,355.8,3
Station_A,06/07/2022 16:00,16.74,11.38,8.22,358.1,3.1
Station_A,06/07/2022 17:00,16.75,11.01,8.18,363.4,2.6
Station_A,06/07/2022 18:00,16.37,10.82,8.06,351.8,3.5
Station_A,06/07/2022 19:00,15.89,10.28,7.89,344.5,3.6
Station_A,06/07/2022 20:00,15.06,9.96,7.81,347.8,4
Station_A,06/07/2022 21:00,14.28,9.59,7.68,343.9,3.3
Station_A,06/07/2022 22:00,13.52,9.09,7.58,353.8,3.4
Station_A,06/07/2022 23:00,13.06,8.68,7.6,347.2,2.5
Station_A,07/07/2022 0:00,12.32,8.06,7.43,350.9,2.7
Station_A,07/07/2022 1:00,12.02,8.12,7.44,348.1,2.9
Station_A,07/07/2022 2:00,11.86,7.92,7.37,341.8,3.3
Station_A,07/07/2022 3:00,11.77,8.06,7.36,337.9,2.4
Station_A,07/07/2022 4:00,11.84,8.22,7.35,345.9,2.7
Station_A,07/07/2022 5:00,11.98,8.69,7.51,353.8,3.1
Station_A,07/07/2022 6:00,12.3,9.15,7.68,350,3.3
Station_A,07/07/2022 7:00,12.83,9.17,7.72,356.7,4
Station_A,07/07/2022 8:00,13.38,9.56,7.77,358.3,3.4
Station_A,07/07/2022 9:00,13.95,9.93,7.9,359.2,2.9
Station_A,07/07/2022 10:00,14.58,10.78,8.04,358.8,3.2
Station_A,07/07/2022 11:00,15.34,11.02,8.2,358.6,4.3
Station_A,07/07/2022 12:00,15.83,11.29,8.23,359,4.3
